STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-17,0.04,0,0,76,39,51
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-18,0,0,0,78,39,48
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-19,0,0,0,81,39,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-20,0,0,0,79,41,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-21,0.02,0,0,80,36,51
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-22,0,0,0,87,37,53
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-23,0,0,0,83,50,64
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-24,0.06,0,0,76,45,65
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-25,0.84,0,0,77,43,52
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-26,0,0,0,79,45,54
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-27,0,0,0,78,49,49
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-28,0.02,0,0,69,49,57
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-29,0.89,0,0,71,49,52
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-30,0.09,0,0,68,48,51
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-07-31,0,0,0,73,42,51
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-01,0.28,0,0,73,42,50
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-02,0.02,0,0,73,41,58
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-03,0,0,0,74,44,56
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-04,0.38,0,0,68,44,53
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-05,0.36,0,0,69,48,49
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-06,0.02,0,0,72,39,50
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-07,0,0,0,75,42,51
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-08,0,0,0,,,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-09,0,0,0,75,34,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-10,0,0,0,75,34,58
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-11,0,0,0,77,42,53
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-12,0,0,0,77,42,52
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-13,0.16,0,0,74,46,52
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-14,0.1,0,0,69,51,52
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-15,0.16,0,0,68,38,46
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-16,0,0,0,76,38,43
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-17,0,0,0,77,37,60
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-18,0,0,0,80,40,50
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-19,0.11,0,0,80,48,50
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-20,0.13,0,0,72,50,52
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-21,0,0,0,71,37,45
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-22,0.12,0,0,69,45,48
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-23,0.2,0,0,65,43,53
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-24,0.12,0,0,66,43,57
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-25,0,0,0,68,42,50
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-26,0,0,0,71,42,47
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-27,0.52,0,0,68,40,48
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-28,0.1,0,0,59,41,45
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-29,0,0,0,61,32,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-30,0,0,0,70,34,58
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-08-31,0,0,0,73,40,65
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-01,0,0,0,73,33,53
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-02,0,0,0,73,34,44
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-03,0,0,0,77,34,47
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-04,0,0,0,78,37,43
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-05,0.06,0,0,57,35,44
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-06,0,0,0,72,34,45
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-07,0,0,0,74,34,38
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-08,0.17,0,0,69,38,48
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-09,0.9,0,0,59,45,50
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-10,0.61,0,0,55,40,42
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-11,0,0,0,65,30,36
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-12,0,0,0,68,32,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-13,0,0,0,67,29,36
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-14,0,0,0,70,34,49
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-15,0,0,0,72,35,42
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-16,0,0,0,75,37,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-17,0,0,0,74,39,43
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-18,0,0,0,78,33,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-19,0,0,0,76,36,44
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-20,0,0,0,76,36,
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-21,0.91,0,0,77,45,61
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-22,0.43,0,0,71,49,49
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-23,0.01,0,0,67,34,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-24,0,0,0,68,33,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-25,0,0,0,73,39,44
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-26,0,0,0,74,38,45
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-27,0,0,0,73,40,54
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-28,0.69,0,0,69,42,43
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-29,0.49,0,0,53,40,42
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-09-30,0.26,0,0,54,30,34
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-01,0.01,0,0,54,30,38
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-02,0.12,0,0,46,26,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-03,0,0,0,53,23,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-04,0,0,0,60,25,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-05,0,0,0,63,26,26
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-06,0,0,0,63,25,26
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-07,0,0,0,65,24,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-08,0,0,0,66,24,37
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-09,0.06,0,0,66,36,42
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-10,0.5,0,0,45,40,41
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-11,0.01,0,0,56,29,35
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-12,0.01,0,0,60,34,41
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-13,0.15,0,0,45,24,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-14,0,0,0,50,21,25
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-15,0,0,0,67,25,31
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-16,0,0,0,69,25,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-17,0,0,0,69,23,26
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-18,0,0,0,64,26,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-19,0,0,0,58,35,44
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-20,0,0,0,61,30,31
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-21,0,0,0,64,31,43
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-22,0.2,0,0,54,30,31
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-23,0,0,0,56,26,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-24,0,0,0,63,23,30
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-25,0,0,0,68,23,23
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-26,0,0,0,68,23,48
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-27,0,0,0,61,31,31
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-28,0,0,0,51,23,23
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-29,0,0,0,58,18,20
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-30,0,0,0,59,19,22
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-10-31,0,0,0,65,22,29
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-01,0.05,0,0,58,29,56
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-02,0.33,0,0,59,,42
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-03,0.1,1.8,2,47,26,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-04,0,0,0,40,17,23
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-05,0,0,0,48,17,25
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-06,0,0,0,61,19,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-07,0,0,0,62,19,26
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-08,0,0,0,59,17,21
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-09,0,0,0,59,16,31
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-10,0,0,0,59,22,34
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-11,0,0,0,55,15,21
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-12,0,0,0,51,21,39
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-13,0,0,0,45,27,32
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-14,0.4,2,2,42,29,30
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-15,0.14,1.3,3,37,24,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-16,0.25,8,11,36,5,11
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-17,0,0,9,21,-9,1
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-18,0,0,8,30,-9,-1
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-19,0,0,8,32,-4,3
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-20,0,0,7,40,3,16
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-21,0,0,6,43,7,42
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-22,0,0,6,42,5,14
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-23,0.21,4,9,46,14,22
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-24,0.13,2.4,11,23,-5,10
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-25,0.07,1.3,13,20,-8,7
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-26,0,0,10,29,7,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-27,0,0,9,44,5,6
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-28,0,0,8,48,6,11
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-29,0,0,7,56,10,21
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-11-30,0,0,6,51,19,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-01,0,0,7,45,19,20
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-02,0,0,7,46,7,13
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-03,0.1,1.3,8,44,13,32
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-04,0,0,6,42,8,33
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-05,0.1,0.1,6,41,27,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-06,0,0,6,44,22,29
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-07,0,0,6,43,28,37
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-08,0,0,6,46,8,11
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-09,0,0,6,49,8,15
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-10,0,0,5,49,5,5
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-11,0,0,5,49,5,11
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-12,0,0,5,51,8,21
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-13,0,0,5,47,21,42
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-14,0.35,7.4,12,44,22,23
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-15,0.03,3.8,11,26,-1,1
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-16,0,0,9,30,-1,26
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-17,0,0,8,43,20,24
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-18,0.16,2.6,10,32,6,7
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-19,0,0,10,30,-2,-1
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-20,0,0,10,32,-4,16
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-21,0,0,10,39,16,25
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-22,0.2,3.2,11,33,25,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-23,0.28,3.8,14,31,14,15
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-24,0,0,14,22,-9,-2
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-25,0,0,14,40,-3,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-26,0,0,14,30,6,10
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-27,0.01,0.5,14,23,-15,-12
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-28,0,0,14,12,-12,11
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-29,0.03,0.8,15,28,10,15
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-30,0.04,0.8,15,21,-9,0
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2014-12-31,0,0,14,27,-2,12
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-01,0,0,14,35,12,24
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-02,0.01,0.5,15,24,-13,-11
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-03,0,0,15,28,-13,17
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-04,0,0,15,30,-5,6
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-05,0,0,15,39,5,7
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-06,0,0,14,49,7,14
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-07,0,0,13,50,14,17
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-08,0,0,13,53,10,10
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-09,0,0,13,48,4,6
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-10,0,0,13,44,5,8
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-11,0.05,0.8,13,43,6,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-12,0.03,0.6,14,36,3,8
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-13,0.1,1.6,15,37,7,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-14,0.04,1,16,37,7,10
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-15,0,0,16,38,-1,3
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-16,0,0,15,45,-1,0
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-17,0,0,15,49,0,15
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-18,0,0,15,42,0,15
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-19,0,0,14,46,6,8
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-20,0.08,0.5,15,46,5,8
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-21,0,0,15,39,8,14
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-22,0,0,15,33,-4,-3
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-23,0,0,15,29,-3,6
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-24,0,0,12,39,1,6
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-25,0,0,11,43,5,8
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-26,0,0,11,50,7,13
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-27,0,0,11,58,13,23
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-28,0,0,11,58,20,26
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-29,0,0,10,44,15,16
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-30,0,0,10,44,16,29
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-01-31,0.25,0.5,10,38,28,29
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-01,0,0,11,32,12,15
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-02,0,0,8,37,12,25
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-03,0,0,8,40,11,19
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-04,0,0,7,42,17,21
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-05,0,0,7,44,14,14
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-06,0,0,5,51,10,11
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-07,0,0,4,56,11,29
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-08,0,0,4,54,19,20
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-09,0,0,3,53,15,20
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-10,0,0,3,56,16,20
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-11,0,0,2,48,17,23
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-12,0,0,2,43,10,13
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-13,0,0,1,50,13,21
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-14,0,0,1,55,12,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-15,0,0,0,57,13,25
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-16,0,0,0,49,21,28
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-17,0.03,0.1,0,32,0,8
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-18,0,0,0,32,4,12
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-19,0,0,0,48,8,19
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-20,0,0,0,50,13,20
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-21,0,0,0,46,15,18
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-22,0.05,0.6,1,33,18,22
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-23,0.67,12.4,12,32,22,27
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-24,0.27,2.1,14,33,2,11
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-25,0,0,11,34,9,18
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-26,0.06,1.1,11,30,1,7
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-27,0.03,0.7,10,32,7,18
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-02-28,0,0,10,30,10,13
USC00058204,"TELLURIDE 4 WNW, CO US",37.9493,-107.8736,2635.3,2015-03-01,0.16,3,14,30,13,23
